date,category,commodity,unit,commodity_id,price,usdprice
2024-11-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1185.44,4.05
2024-11-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,913.24,3.12
2024-11-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1981.89,6.78
2024-11-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1102.66,3.77
2024-11-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,830.6,2.84
2024-11-15,pulses and nuts,Beans,KG,50.0,489.39,1.67
2024-11-15,pulses and nuts,Beans (mung),KG,393.0,721.45,2.47
2024-11-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,793.41,2.71
2024-11-15,pulses and nuts,Lentils,KG,108.0,300.89,1.03
2024-11-15,vegetables and fruits,Bananas,KG,254.0,166.11,0.57
2024-11-15,vegetables and fruits,Cabbage,KG,181.0,229.85,0.79
2024-11-15,vegetables and fruits,Carrots,KG,166.0,219.39,0.75
2024-11-15,vegetables and fruits,Coconut,Unit,684.0,115.35,0.4
2024-11-15,vegetables and fruits,Eggplants,KG,434.0,316.89,1.08
2024-11-15,vegetables and fruits,Onions (imported),KG,323.0,343.96,1.18
2024-11-15,vegetables and fruits,Onions (red),KG,110.0,368.75,1.26
2024-11-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,447.57,1.53
2024-11-15,vegetables and fruits,"Onions (red, local)",KG,685.0,432.42,1.48
2024-11-15,vegetables and fruits,Papaya,KG,408.0,137.14,0.47
2024-11-15,vegetables and fruits,Pineapples,KG,524.0,363.16,1.24
2024-11-15,vegetables and fruits,Pumpkin,KG,412.0,195.67,0.67
2024-11-15,vegetables and fruits,Snake gourd,KG,675.0,300.01,1.03
2024-11-15,vegetables and fruits,Tomatoes,KG,114.0,342.51,1.17
2024-12-15,cereals and tubers,Potatoes (imported),KG,688.0,269.44,0.93
2024-12-15,cereals and tubers,Potatoes (local),KG,687.0,415.82,1.43
2024-12-15,cereals and tubers,Rice (medium grain),KG,131.0,240.34,0.83
2024-12-15,cereals and tubers,Rice (white),KG,133.0,247.46,0.85
2024-12-15,"meat, fish and eggs",Eggs,Unit,92.0,36.67,0.13
2024-12-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2049.44,7.06
2024-12-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1117.59,3.85
2024-12-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,841.18,2.9
2024-12-15,"meat, fish and eggs",Fish (jack),KG,679.0,1726.55,5.95
2024-12-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2463.08,8.48
2024-12-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1234.93,4.25
2024-12-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1018.28,3.51
2024-12-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2117.6,7.29
2024-12-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1182.4,4.07
2024-12-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,826.0,2.84
2024-12-15,pulses and nuts,Beans,KG,50.0,603.88,2.08
2024-12-15,pulses and nuts,Beans (mung),KG,393.0,687.03,2.37
2024-12-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,774.09,2.67
2024-12-15,pulses and nuts,Lentils,KG,108.0,299.1,1.03
2024-12-15,vegetables and fruits,Bananas,KG,254.0,162.5,0.56
2024-12-15,vegetables and fruits,Cabbage,KG,181.0,279.13,0.96
2024-12-15,vegetables and fruits,Carrots,KG,166.0,312.51,1.08
2024-12-15,vegetables and fruits,Coconut,Unit,684.0,132.02,0.45
2024-12-15,vegetables and fruits,Eggplants,KG,434.0,416.26,1.43
2024-12-15,vegetables and fruits,Onions (imported),KG,323.0,297.63,1.02
2024-12-15,vegetables and fruits,Onions (red),KG,110.0,374.93,1.29
2024-12-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,485.23,1.67
2024-12-15,vegetables and fruits,"Onions (red, local)",KG,685.0,452.48,1.56
2024-12-15,vegetables and fruits,Papaya,KG,408.0,204.75,0.71
2024-12-15,vegetables and fruits,Pineapples,KG,524.0,391.07,1.35
2024-12-15,vegetables and fruits,Pumpkin,KG,412.0,234.96,0.81
2024-12-15,vegetables and fruits,Snake gourd,KG,675.0,376.78,1.3
2024-12-15,vegetables and fruits,Tomatoes,KG,114.0,454.69,1.57
2025-01-15,cereals and tubers,Potatoes (imported),KG,688.0,229.59,0.78
2025-01-15,cereals and tubers,Potatoes (local),KG,687.0,430.19,1.46
2025-01-15,cereals and tubers,Rice (medium grain),KG,131.0,240.21,0.81
2025-01-15,cereals and tubers,Rice (white),KG,133.0,245.57,0.83
2025-01-15,"meat, fish and eggs",Eggs,Unit,92.0,34.39,0.12
2025-01-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2001.5,6.77
2025-01-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1068.31,3.61
2025-01-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,926.73,3.14
2025-01-15,"meat, fish and eggs",Fish (jack),KG,679.0,1762.69,5.96
2025-01-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2483.24,8.4
2025-01-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1184.61,4.01
2025-01-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1049.35,3.55
2025-01-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2086.6,7.06
2025-01-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1156.32,3.91
2025-01-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,814.99,2.76
2025-01-15,pulses and nuts,Beans,KG,50.0,518.75,1.75
2025-01-15,pulses and nuts,Beans (mung),KG,393.0,693.98,2.35
2025-01-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,770.04,2.6
2025-01-15,pulses and nuts,Lentils,KG,108.0,300.06,1.01
2025-01-15,vegetables and fruits,Bananas,KG,254.0,181.93,0.61
2025-01-15,vegetables and fruits,Cabbage,KG,181.0,276.29,0.93
2025-01-15,vegetables and fruits,Carrots,KG,166.0,378.72,1.28
2025-01-15,vegetables and fruits,Coconut,Unit,684.0,142.41,0.48
2025-01-15,vegetables and fruits,Eggplants,KG,434.0,394.26,1.33
2025-01-15,vegetables and fruits,Onions (imported),KG,323.0,254.82,0.86
2025-01-15,vegetables and fruits,Onions (red),KG,110.0,376.95,1.27
2025-01-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,566.96,1.92
2025-01-15,vegetables and fruits,"Onions (red, local)",KG,685.0,590.0,2.0
2025-01-15,vegetables and fruits,Papaya,KG,408.0,183.88,0.62
2025-01-15,vegetables and fruits,Pineapples,KG,524.0,387.71,1.31
2025-01-15,vegetables and fruits,Pumpkin,KG,412.0,232.81,0.79
2025-01-15,vegetables and fruits,Snake gourd,KG,675.0,295.07,1.0
2025-01-15,vegetables and fruits,Tomatoes,KG,114.0,406.15,1.37
2025-02-15,cereals and tubers,Potatoes (imported),KG,688.0,212.18,0.72
2025-02-15,cereals and tubers,Potatoes (local),KG,687.0,395.98,1.34
2025-02-15,cereals and tubers,Rice (medium grain),KG,131.0,235.93,0.8
2025-02-15,cereals and tubers,Rice (white),KG,133.0,243.89,0.83
2025-02-15,"meat, fish and eggs",Eggs,Unit,92.0,33.14,0.11
2025-02-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,1995.36,6.76
2025-02-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1006.77,3.41
2025-02-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,903.7,3.06
2025-02-15,"meat, fish and eggs",Fish (jack),KG,679.0,1628.64,5.52
2025-02-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2315.23,7.85
2025-02-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1120.7,3.8
2025-02-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1061.28,3.6
2025-02-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1977.84,6.7
2025-02-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1121.0,3.8
2025-02-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,767.48,2.6
2025-02-15,pulses and nuts,Beans,KG,50.0,534.68,1.81
2025-02-15,pulses and nuts,Beans (mung),KG,393.0,696.02,2.36
2025-02-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,722.18,2.45
2025-02-15,pulses and nuts,Lentils,KG,108.0,296.83,1.01
2025-02-15,vegetables and fruits,Bananas,KG,254.0,169.85,0.58
2025-02-15,vegetables and fruits,Cabbage,KG,181.0,394.68,1.34
2025-02-15,vegetables and fruits,Carrots,KG,166.0,785.26,2.66
2025-02-15,vegetables and fruits,Coconut,Unit,684.0,163.92,0.55
2025-02-15,vegetables and fruits,Eggplants,KG,434.0,532.67,1.81
2025-02-15,vegetables and fruits,Onions (imported),KG,323.0,209.08,0.71
2025-02-15,vegetables and fruits,Onions (red),KG,110.0,370.01,1.25
2025-02-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,477.85,1.62
2025-02-15,vegetables and fruits,"Onions (red, local)",KG,685.0,580.0,1.97
2025-02-15,vegetables and fruits,Papaya,KG,408.0,236.16,0.8
2025-02-15,vegetables and fruits,Pineapples,KG,524.0,366.23,1.24
2025-02-15,vegetables and fruits,Pumpkin,KG,412.0,222.11,0.75
2025-02-15,vegetables and fruits,Snake gourd,KG,675.0,342.57,1.16
2025-02-15,vegetables and fruits,Tomatoes,KG,114.0,267.9,0.91
2025-03-15,cereals and tubers,Potatoes (imported),KG,688.0,202.21,0.68
2025-03-15,cereals and tubers,Potatoes (local),KG,687.0,398.01,1.34
2025-03-15,cereals and tubers,Rice (medium grain),KG,131.0,232.76,0.79
2025-03-15,cereals and tubers,Rice (white),KG,133.0,245.22,0.83
2025-03-15,"meat, fish and eggs",Eggs,Unit,92.0,30.66,0.1
2025-03-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2020.89,6.82
2025-03-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,942.83,3.18
2025-03-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,906.49,3.06
2025-03-15,"meat, fish and eggs",Fish (jack),KG,679.0,1588.95,5.36
2025-03-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2260.76,7.63
2025-03-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1111.62,3.75
2025-03-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1025.87,3.46
2025-03-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,1937.73,6.54
2025-03-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1155.62,3.9
2025-03-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,761.93,2.57
2025-03-15,pulses and nuts,Beans,KG,50.0,570.89,1.93
2025-03-15,pulses and nuts,Beans (mung),KG,393.0,734.76,2.48
2025-03-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,736.95,2.49
2025-03-15,pulses and nuts,Lentils,KG,108.0,290.63,0.98
2025-03-15,vegetables and fruits,Bananas,KG,254.0,157.38,0.53
2025-03-15,vegetables and fruits,Cabbage,KG,181.0,385.99,1.3
2025-03-15,vegetables and fruits,Carrots,KG,166.0,803.94,2.71
2025-03-15,vegetables and fruits,Coconut,Unit,684.0,159.17,0.54
2025-03-15,vegetables and fruits,Eggplants,KG,434.0,333.1,1.12
2025-03-15,vegetables and fruits,Onions (imported),KG,323.0,180.08,0.61
2025-03-15,vegetables and fruits,Onions (red),KG,110.0,314.86,1.06
2025-03-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,396.73,1.34
2025-03-15,vegetables and fruits,"Onions (red, local)",KG,685.0,367.16,1.24
2025-03-15,vegetables and fruits,Papaya,KG,408.0,259.33,0.88
2025-03-15,vegetables and fruits,Pineapples,KG,524.0,366.47,1.24
2025-03-15,vegetables and fruits,Pumpkin,KG,412.0,227.37,0.77
2025-03-15,vegetables and fruits,Snake gourd,KG,675.0,315.13,1.06
2025-03-15,vegetables and fruits,Tomatoes,KG,114.0,312.76,1.06
2025-04-15,cereals and tubers,Potatoes (imported),KG,688.0,206.93,0.69
2025-04-15,cereals and tubers,Potatoes (local),KG,687.0,388.71,1.3
2025-04-15,cereals and tubers,Rice (medium grain),KG,131.0,233.35,0.78
2025-04-15,cereals and tubers,Rice (white),KG,133.0,249.08,0.83
2025-04-15,"meat, fish and eggs",Eggs,Unit,92.0,33.35,0.11
2025-04-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2110.43,7.07
2025-04-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,921.6,3.09
2025-04-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,958.16,3.21
2025-04-15,"meat, fish and eggs",Fish (jack),KG,679.0,1697.46,5.69
2025-04-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2444.98,7.72
2025-04-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1385.33,4.64
2025-04-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1134.3,3.8
2025-04-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2220.22,7.44
2025-04-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1180.58,3.96
2025-04-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,723.03,2.42
2025-04-15,pulses and nuts,Beans,KG,50.0,628.24,2.11
2025-04-15,pulses and nuts,Beans (mung),KG,393.0,815.32,2.73
2025-04-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,743.8,2.49
2025-04-15,pulses and nuts,Lentils,KG,108.0,285.79,0.96
2025-04-15,vegetables and fruits,Bananas,KG,254.0,165.9,0.56
2025-04-15,vegetables and fruits,Cabbage,KG,181.0,432.86,1.45
2025-04-15,vegetables and fruits,Carrots,KG,166.0,583.67,1.96
2025-04-15,vegetables and fruits,Coconut,Unit,684.0,158.66,0.53
2025-04-15,vegetables and fruits,Eggplants,KG,434.0,530.36,1.78
2025-04-15,vegetables and fruits,Onions (imported),KG,323.0,165.31,0.55
2025-04-15,vegetables and fruits,Onions (red),KG,110.0,342.58,1.15
2025-04-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,391.74,1.31
2025-04-15,vegetables and fruits,"Onions (red, local)",KG,685.0,419.29,1.41
2025-04-15,vegetables and fruits,Papaya,KG,408.0,161.8,0.54
2025-04-15,vegetables and fruits,Pineapples,KG,524.0,335.12,1.12
2025-04-15,vegetables and fruits,Pumpkin,KG,412.0,277.58,0.93
2025-04-15,vegetables and fruits,Snake gourd,KG,675.0,370.54,1.24
2025-04-15,vegetables and fruits,Tomatoes,KG,114.0,565.8,1.9
2025-05-15,cereals and tubers,Potatoes (imported),KG,688.0,234.6,0.78
2025-05-15,cereals and tubers,Potatoes (local),KG,687.0,380.83,1.27
2025-05-15,cereals and tubers,Rice (medium grain),KG,131.0,231.09,0.77
2025-05-15,cereals and tubers,Rice (white),KG,133.0,248.17,0.83
2025-05-15,"meat, fish and eggs",Eggs,Unit,92.0,28.29,0.1
2025-05-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2191.2,7.34
2025-05-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,882.4,2.95
2025-05-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,953.71,3.19
2025-05-15,"meat, fish and eggs",Fish (jack),KG,679.0,1754.0,5.87
2025-05-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2568.91,8.6
2025-05-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1437.85,4.81
2025-05-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1200.83,4.02
2025-05-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2379.43,7.97
2025-05-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1180.86,3.95
2025-05-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,698.08,2.34
2025-05-15,pulses and nuts,Beans,KG,50.0,635.69,2.13
2025-05-15,pulses and nuts,Beans (mung),KG,393.0,796.06,2.66
2025-05-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,730.91,2.45
2025-05-15,pulses and nuts,Lentils,KG,108.0,283.85,0.95
2025-05-15,vegetables and fruits,Bananas,KG,254.0,150.07,0.5
2025-05-15,vegetables and fruits,Cabbage,KG,181.0,515.31,1.72
2025-05-15,vegetables and fruits,Carrots,KG,166.0,924.93,3.1
2025-05-15,vegetables and fruits,Coconut,Unit,684.0,157.63,0.53
2025-05-15,vegetables and fruits,Eggplants,KG,434.0,480.26,1.61
2025-05-15,vegetables and fruits,Onions (imported),KG,323.0,146.56,0.49
2025-05-15,vegetables and fruits,Onions (red),KG,110.0,362.66,1.21
2025-05-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,422.95,1.42
2025-05-15,vegetables and fruits,"Onions (red, local)",KG,685.0,415.54,1.39
2025-05-15,vegetables and fruits,Papaya,KG,408.0,148.24,0.5
2025-05-15,vegetables and fruits,Pineapples,KG,524.0,308.83,1.03
2025-05-15,vegetables and fruits,Pumpkin,KG,412.0,264.0,0.88
2025-05-15,vegetables and fruits,Snake gourd,KG,675.0,384.41,1.29
2025-05-15,vegetables and fruits,Tomatoes,KG,114.0,876.11,2.93
2025-06-15,cereals and tubers,Potatoes (imported),KG,688.0,207.09,0.69
2025-06-15,cereals and tubers,Potatoes (local),KG,687.0,379.67,1.26
2025-06-15,cereals and tubers,Rice (medium grain),KG,131.0,232.59,0.77
2025-06-15,cereals and tubers,Rice (white),KG,133.0,254.52,0.85
2025-06-15,"meat, fish and eggs",Eggs,Unit,92.0,34.05,0.11
2025-06-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2454.68,8.17
2025-06-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1116.06,3.71
2025-06-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,1058.96,3.52
2025-06-15,"meat, fish and eggs",Fish (jack),KG,679.0,1776.56,5.91
2025-06-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2694.29,8.97
2025-06-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1489.24,4.96
2025-06-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1279.07,4.26
2025-06-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2408.6,8.01
2025-06-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1265.57,4.21
2025-06-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,706.6,2.35
2025-06-15,pulses and nuts,Beans,KG,50.0,659.38,2.19
2025-06-15,pulses and nuts,Beans (mung),KG,393.0,793.43,2.64
2025-06-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,767.97,2.56
2025-06-15,pulses and nuts,Lentils,KG,108.0,280.67,0.93
2025-06-15,vegetables and fruits,Bananas,KG,254.0,136.65,0.45
2025-06-15,vegetables and fruits,Cabbage,KG,181.0,463.72,1.54
2025-06-15,vegetables and fruits,Carrots,KG,166.0,672.66,2.24
2025-06-15,vegetables and fruits,Coconut,Unit,684.0,151.7,0.51
2025-06-15,vegetables and fruits,Eggplants,KG,434.0,423.52,1.41
2025-06-15,vegetables and fruits,Onions (imported),KG,323.0,143.63,0.48
2025-06-15,vegetables and fruits,Onions (red),KG,110.0,373.9,1.24
2025-06-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,433.08,1.44
2025-06-15,vegetables and fruits,"Onions (red, local)",KG,685.0,494.22,1.64
2025-06-15,vegetables and fruits,Papaya,KG,408.0,146.49,0.49
2025-06-15,vegetables and fruits,Pineapples,KG,524.0,306.49,1.02
2025-06-15,vegetables and fruits,Pumpkin,KG,412.0,221.78,0.74
2025-06-15,vegetables and fruits,Snake gourd,KG,675.0,290.7,0.97
2025-06-15,vegetables and fruits,Tomatoes,KG,114.0,489.83,1.63
2025-07-15,cereals and tubers,Potatoes (imported),KG,688.0,207.71,0.69
2025-07-15,cereals and tubers,Potatoes (local),KG,687.0,399.5,1.33
2025-07-15,cereals and tubers,Rice (medium grain),KG,131.0,230.93,0.77
2025-07-15,cereals and tubers,Rice (white),KG,133.0,258.85,0.86
2025-07-15,"meat, fish and eggs",Eggs,Unit,92.0,31.7,0.11
2025-07-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2516.59,8.35
2025-07-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1326.81,4.4
2025-07-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,1074.57,3.57
2025-07-15,"meat, fish and eggs",Fish (jack),KG,679.0,1733.91,5.75
2025-07-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2650.42,8.8
2025-07-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1354.74,4.5
2025-07-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1086.53,3.61
2025-07-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2343.05,7.78
2025-07-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1331.92,4.42
2025-07-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,747.59,2.48
2025-07-15,pulses and nuts,Beans,KG,50.0,587.53,1.95
2025-07-15,pulses and nuts,Beans (mung),KG,393.0,827.89,2.75
2025-07-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,829.29,2.75
2025-07-15,pulses and nuts,Lentils,KG,108.0,280.03,0.93
2025-07-15,vegetables and fruits,Bananas,KG,254.0,138.46,0.46
2025-07-15,vegetables and fruits,Cabbage,KG,181.0,342.28,1.14
2025-07-15,vegetables and fruits,Carrots,KG,166.0,460.32,1.53
2025-07-15,vegetables and fruits,Coconut,Unit,684.0,117.75,0.39
2025-07-15,vegetables and fruits,Eggplants,KG,434.0,389.2,1.29
2025-07-15,vegetables and fruits,Onions (imported),KG,323.0,136.5,0.45
2025-07-15,vegetables and fruits,Onions (red),KG,110.0,402.86,1.34
2025-07-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,423.51,1.4
2025-07-15,vegetables and fruits,"Onions (red, local)",KG,685.0,444.96,1.48
2025-07-15,vegetables and fruits,Papaya,KG,408.0,200.75,0.67
2025-07-15,vegetables and fruits,Pineapples,KG,524.0,302.7,1.0
2025-07-15,vegetables and fruits,Pumpkin,KG,412.0,189.42,0.63
2025-07-15,vegetables and fruits,Snake gourd,KG,675.0,248.93,0.83
2025-07-15,vegetables and fruits,Tomatoes,KG,114.0,191.6,0.64
2025-08-15,cereals and tubers,Potatoes (imported),KG,688.0,211.91,0.7
2025-08-15,cereals and tubers,Potatoes (local),KG,687.0,383.49,1.27
2025-08-15,cereals and tubers,Rice (medium grain),KG,131.0,229.31,0.76
2025-08-15,cereals and tubers,Rice (white),KG,133.0,254.79,0.85
2025-08-15,"meat, fish and eggs",Eggs,Unit,92.0,32.61,0.11
2025-08-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2407.83,8.0
2025-08-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1287.16,4.28
2025-08-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,996.94,3.31
2025-08-15,"meat, fish and eggs",Fish (jack),KG,679.0,1682.12,5.59
2025-08-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2485.69,8.26
2025-08-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1333.6,4.43
2025-08-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1007.75,3.35
2025-08-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2268.28,7.54
2025-08-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1353.11,4.5
2025-08-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,724.68,2.41
2025-08-15,pulses and nuts,Beans,KG,50.0,681.77,2.27
2025-08-15,pulses and nuts,Beans (mung),KG,393.0,848.76,2.82
2025-08-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,912.55,3.03
2025-08-15,pulses and nuts,Lentils,KG,108.0,273.56,0.91
2025-08-15,vegetables and fruits,Bananas,KG,254.0,147.99,0.49
2025-08-15,vegetables and fruits,Cabbage,KG,181.0,302.18,1.0
2025-08-15,vegetables and fruits,Carrots,KG,166.0,521.87,1.73
2025-08-15,vegetables and fruits,Coconut,Unit,684.0,133.95,0.45
2025-08-15,vegetables and fruits,Eggplants,KG,434.0,366.65,1.22
2025-08-15,vegetables and fruits,Onions (imported),KG,323.0,148.09,0.49
2025-08-15,vegetables and fruits,Onions (red),KG,110.0,311.65,1.04
2025-08-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,328.78,1.09
2025-08-15,vegetables and fruits,"Onions (red, local)",KG,685.0,338.52,1.13
2025-08-15,vegetables and fruits,Papaya,KG,408.0,159.9,0.53
2025-08-15,vegetables and fruits,Pineapples,KG,524.0,289.33,0.96
2025-08-15,vegetables and fruits,Pumpkin,KG,412.0,140.64,0.47
2025-08-15,vegetables and fruits,Snake gourd,KG,675.0,267.4,0.89
2025-08-15,vegetables and fruits,Tomatoes,KG,114.0,207.65,0.69
2025-09-15,cereals and tubers,Potatoes (imported),KG,688.0,221.4,0.73
2025-09-15,cereals and tubers,Potatoes (local),KG,687.0,365.72,1.21
2025-09-15,cereals and tubers,Rice (medium grain),KG,131.0,229.03,0.76
2025-09-15,cereals and tubers,Rice (white),KG,133.0,252.62,0.84
2025-09-15,"meat, fish and eggs",Eggs,Unit,92.0,31.24,0.1
2025-09-15,"meat, fish and eggs","Fish (dry, katta)",KG,682.0,2322.41,7.69
2025-09-15,"meat, fish and eggs","Fish (dry, sprats)",KG,683.0,1304.69,4.32
2025-09-15,"meat, fish and eggs",Fish (goldstripe sardinella),KG,680.0,884.32,2.93
2025-09-15,"meat, fish and eggs",Fish (jack),KG,679.0,1804.2,5.97
2025-09-15,"meat, fish and eggs",Fish (sail fish),KG,677.0,2528.77,8.38
2025-09-15,"meat, fish and eggs",Fish (skipjack tuna),KG,678.0,1337.08,4.43
2025-09-15,"meat, fish and eggs",Fish (trenched sardinella),KG,681.0,1035.89,3.43
2025-09-15,"meat, fish and eggs",Fish (yellowfin tuna),KG,676.0,2249.04,7.45
2025-09-15,"meat, fish and eggs","Meat (chicken, broiler)",KG,89.0,1327.27,4.4
2025-09-15,miscellaneous food,"Chili (red, dry raw)",KG,466.0,738.7,2.45
2025-09-15,pulses and nuts,Beans,KG,50.0,469.5,1.55
2025-09-15,pulses and nuts,Beans (mung),KG,393.0,893.76,2.96
2025-09-15,pulses and nuts,"Cowpeas (whole, average)",KG,1037.0,1044.69,3.46
2025-09-15,pulses and nuts,Lentils,KG,108.0,269.71,0.89
2025-09-15,vegetables and fruits,Bananas,KG,254.0,157.21,0.52
2025-09-15,vegetables and fruits,Cabbage,KG,181.0,272.09,0.9
2025-09-15,vegetables and fruits,Carrots,KG,166.0,352.4,1.17
2025-09-15,vegetables and fruits,Coconut,Unit,684.0,142.78,0.47
2025-09-15,vegetables and fruits,Eggplants,KG,434.0,345.33,1.14
2025-09-15,vegetables and fruits,Onions (imported),KG,323.0,167.13,0.55
2025-09-15,vegetables and fruits,Onions (red),KG,110.0,288.76,0.96
2025-09-15,vegetables and fruits,"Onions (red, imported)",KG,686.0,308.87,1.02
2025-09-15,vegetables and fruits,"Onions (red, local)",KG,685.0,328.48,1.09
2025-09-15,vegetables and fruits,Papaya,KG,408.0,157.8,0.52
