date,province,district,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,380.17,2.02
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Wholesale,LKR,370.0,1.97
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,pulses and nuts,Beans,50,KG,actual,Wholesale,LKR,102.17,0.54
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,55.92,0.3
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Cabbage,181,KG,actual,Wholesale,LKR,35.75,0.19
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Carrots,166,KG,actual,Wholesale,LKR,65.33,0.35
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,60.67,0.32
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,78.33,0.42
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Eggplants,434,KG,actual,Wholesale,LKR,58.17,0.31
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,229.4,1.22
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Wholesale,LKR,218.4,1.16
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,248.17,1.32
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, local)",685,KG,actual,Wholesale,LKR,236.25,1.26
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,52.0,0.28
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Pumpkin,412,KG,actual,Wholesale,LKR,31.83,0.17
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,73.5,0.39
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,68.92,0.37
2020-05-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Tomatoes,114,KG,actual,Wholesale,LKR,48.92,0.26
2020-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,100.67,0.54
2020-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,92.26,0.49
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Potatoes (imported),688,KG,actual,Wholesale,LKR,88.33,0.47
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Wholesale,LKR,98.0,0.52
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Wholesale,LKR,92.75,0.49
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red),595,KG,actual,Wholesale,LKR,88.5,0.47
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Wholesale,LKR,92.33,0.49
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs",Eggs,92,Unit,actual,Wholesale,LKR,12.1,0.064
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Wholesale,LKR,1070.83,5.7
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Wholesale,LKR,515.83,2.75
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,miscellaneous food,Sugar,97,KG,actual,Wholesale,LKR,108.92,0.58
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,pulses and nuts,Beans,50,KG,actual,Wholesale,LKR,100.83,0.54
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Bananas,254,KG,actual,Wholesale,LKR,50.83,0.27
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Cabbage,181,KG,actual,Wholesale,LKR,41.67,0.22
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Carrots,166,KG,actual,Wholesale,LKR,57.08,0.3
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Coconut,684,Unit,actual,Wholesale,LKR,67.42,0.36
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Eggplants,434,KG,actual,Wholesale,LKR,54.17,0.29
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Wholesale,LKR,246.67,1.31
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,"Onions (red, local)",685,KG,actual,Wholesale,LKR,246.25,1.31
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Pumpkin,412,KG,actual,Wholesale,LKR,36.33,0.19
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Snake gourd,675,KG,actual,Wholesale,LKR,59.17,0.32
2020-05-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Tomatoes,114,KG,actual,Wholesale,LKR,45.83,0.24
2020-05-15,Western,Gampaha,Economic Centre-Maradagahamula,2787,7.23,79.99,cereals and tubers,Rice (red),595,KG,actual,Wholesale,LKR,93.8,0.5
2020-05-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,998.0,5.31
2020-05-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (jack),679,KG,actual,Wholesale,LKR,626.0,3.33
2020-05-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Wholesale,LKR,680.0,3.62
2020-05-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,486.67,2.59
2020-05-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Wholesale,LKR,373.33,1.99
2020-05-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,706.67,3.76
2020-05-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Wholesale,LKR,210.83,1.12
2020-05-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Wholesale,LKR,705.45,3.76
2020-05-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Wholesale,LKR,441.67,2.35
2020-05-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Wholesale,LKR,550.0,2.93
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Wholesale,LKR,395.85,2.13
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,pulses and nuts,Beans,50,KG,actual,Retail,LKR,137.0,0.74
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,pulses and nuts,Beans,50,KG,actual,Wholesale,LKR,117.0,0.63
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,92.05,0.5
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Cabbage,181,KG,actual,Wholesale,LKR,72.05,0.39
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,102.4,0.55
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,235.26,1.27
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Wholesale,LKR,225.79,1.21
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, local)",685,KG,actual,Wholesale,LKR,218.3,1.17
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Snake gourd,675,KG,actual,Wholesale,LKR,77.2,0.42
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,148.8,0.8
2020-06-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Tomatoes,114,KG,actual,Wholesale,LKR,128.8,0.69
2020-06-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,97.8,0.53
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,145.25,0.78
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,197.5,1.06
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,97.9,0.53
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Retail,LKR,96.0,0.52
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red),595,KG,actual,Retail,LKR,93.0,0.5
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Wholesale,LKR,90.3,0.49
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,19.6,0.11
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs",Eggs,92,Unit,actual,Wholesale,LKR,18.6,0.1
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Wholesale,LKR,1068.42,5.75
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,445.5,2.4
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,miscellaneous food,Sugar,97,KG,actual,Wholesale,LKR,127.85,0.69
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,pulses and nuts,Beans,50,KG,actual,Retail,LKR,153.0,0.82
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,pulses and nuts,Beans,50,KG,actual,Wholesale,LKR,116.0,0.62
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,pulses and nuts,Lentils,108,KG,actual,Wholesale,LKR,140.1,0.75
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,94.5,0.51
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,115.5,0.62
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Cabbage,181,KG,actual,Wholesale,LKR,66.75,0.36
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,66.53,0.36
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Coconut,684,Unit,actual,Wholesale,LKR,61.91,0.33
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,132.0,0.71
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Eggplants,434,KG,actual,Wholesale,LKR,97.75,0.53
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Onions (imported),323,KG,actual,Wholesale,LKR,65.0,0.35
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,286.75,1.54
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Wholesale,LKR,254.75,1.37
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,"Onions (red, local)",685,KG,actual,Wholesale,LKR,264.21,1.42
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,94.47,0.51
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Papaya,408,KG,actual,Wholesale,LKR,69.0,0.37
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,155.75,0.84
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Pumpkin,412,KG,actual,Wholesale,LKR,29.75,0.16
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,129.0,0.69
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Snake gourd,675,KG,actual,Wholesale,LKR,91.25,0.49
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,174.0,0.94
2020-06-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,vegetables and fruits,Tomatoes,114,KG,actual,Wholesale,LKR,132.75,0.71
2020-06-15,Western,Gampaha,Economic Centre-Maradagahamula,2787,7.23,79.99,cereals and tubers,Rice (red nadu),157,KG,actual,Wholesale,LKR,92.0,0.49
2020-06-15,Western,Gampaha,Economic Centre-Maradagahamula,2787,7.23,79.99,cereals and tubers,Rice (white),133,KG,actual,Wholesale,LKR,88.75,0.48
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,358.5,1.93
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Wholesale,LKR,298.25,1.6
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1173.33,6.31
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (jack),679,KG,actual,Wholesale,LKR,682.5,3.67
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,984.44,5.3
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Wholesale,LKR,790.0,4.25
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,556.25,2.99
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Wholesale,LKR,446.25,2.4
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,623.53,3.35
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,772.0,4.15
2020-06-15,Western,Gampaha,Fish market-Negombo,2790,7.21,79.83,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Wholesale,LKR,477.0,2.57
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Wholesale,LKR,240.5,1.29
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,983.33,5.29
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Wholesale,LKR,825.0,4.44
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,635.29,3.42
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Wholesale,LKR,536.11,2.88
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,859.47,4.62
2020-06-15,Western,Gampaha,Fish market-Peliyagoda,2789,6.97,79.89,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Wholesale,LKR,568.42,3.06
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,cereals and tubers,Potatoes (local),687,KG,actual,Wholesale,LKR,173.5,0.93
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,404.7,2.18
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Wholesale,LKR,395.22,2.13
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,pulses and nuts,Beans,50,KG,actual,Wholesale,LKR,126.04,0.68
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Cabbage,181,KG,actual,Wholesale,LKR,66.57,0.36
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Carrots,166,KG,actual,Wholesale,LKR,102.83,0.55
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,89.78,0.48
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Eggplants,434,KG,actual,Wholesale,LKR,69.78,0.38
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,168.77,0.91
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,146.61,0.79
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,"Onions (red, local)",685,KG,actual,Wholesale,LKR,136.61,0.74
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,58.48,0.31
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Pumpkin,412,KG,actual,Wholesale,LKR,38.48,0.21
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,65.43,0.35
2020-07-15,Central,Matale,Economic Centre-Dambulla,2788,7.87,80.65,vegetables and fruits,Tomatoes,114,KG,actual,Wholesale,LKR,55.26,0.3
2020-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,97.89,0.53
2020-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Wheat flour,58,KG,actual,Retail,LKR,93.86,0.51
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Potatoes (imported),688,KG,actual,Wholesale,LKR,125.39,0.67
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,98.0,0.53
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (medium grain),131,KG,actual,Wholesale,LKR,96.04,0.52
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red nadu),157,KG,actual,Wholesale,LKR,93.91,0.51
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red),595,KG,actual,Retail,LKR,93.0,0.5
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (red),595,KG,actual,Wholesale,LKR,89.96,0.48
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,93.0,0.5
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Wholesale,LKR,90.04,0.48
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,20.35,0.11
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs",Eggs,92,Unit,actual,Wholesale,LKR,19.35,0.1
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,1200.0,6.46
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,650.0,3.5
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Wholesale,LKR,600.0,3.23
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,423.91,2.28
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Wholesale,LKR,392.61,2.11
2020-07-15,Western,Colombo,Economic Centre-Pettah,2786,6.93,79.85,miscellaneous food,Sugar,97,KG,actual,Retail,LKR,134.87,0.73
